"MONTH","DAYTYPE","ROUTEA","DIRECTION","SORTORDER","CTASTOPID","STREET","CROSS_ST","BOARDINGS"
"November 2024","Sunday","8","North","530","5905","HALSTED","35TH STREET","45.476"
"November 2024","Sunday","8","North","540","5906","HALSTED","34TH STREET (south leg)","42.262"
"November 2024","Sunday","8","North","550","5907","HALSTED","33RD STREET (south leg)","37.748"
"November 2024","Sunday","8","North","560","5908","HALSTED","32ND STREET (north leg)","57.537"
"November 2024","Sunday","8","North","570","16050","HALSTED","31ST STREET","101.259"
"November 2024","Sunday","8","North","580","18212","HALSTED","30TH STREET","53.083"
"November 2024","Sunday","8","North","590","18215","HALSTED","29TH STREET","14.505"
"November 2024","Sunday","8","North","600","5912","HALSTED","28TH STREET","12.331"
"November 2024","Sunday","8","North","610","5914","HALSTED","26TH STREET","14.153"
"November 2024","Sunday","8","North","620","5917","ARCHER/HALSTED","ORANGE LINE STATION","112.47"
"November 2024","Sunday","8","North","640","5918","HALSTED","2301 SOUTH","1.511"
"November 2024","Sunday","8","North","650","18571","HALSTED","CERMAK","37.379"
"November 2024","Sunday","8","North","660","5921","HALSTED","CULLERTON","18.878"
"November 2024","Sunday","8","North","670","4615","HALSTED","18TH STREET (south leg)","65.467"
